koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition,target
-0.05393183957508046,0.06158336202058985,-0.17553675713234548,-0.4583229283122222,-0.27823669862942557,-0.03219650123464567,0.08263900407034319,-0.0452471548204197,-0.2753852140113726,0.21863592725707426,0.47762960893639617,-0.13043495727350596,-0.09184127670794384,1.890503762686453,0.705524637569323,CONFIRMED,1
-0.05337640937863686,0.07114363725417867,-0.09820864995903143,-0.3819385137196142,-0.2710052452604719,-0.03174595611034172,0.03149914184300632,-0.04561621022397036,-0.2299787694890582,0.006259628552834985,0.2658633681697299,-0.11413169867988106,0.7880141687549232,2.0303233663417446,0.7957574275848069,CONFIRMED,1
-0.04817054637816315,-0.47608240023039466,0.055838681653948515,-0.462989748706106,-0.27084927759109706,-0.03151405788459703,-0.32291199638365387,-0.047223479731642946,-0.27244338802823675,0.006259628552834985,0.2658633681697299,-0.11413169867988106,0.7880141687549232,2.0303233663417446,0.7957574275848069,CONFIRMED,1
-0.03692064105838577,0.14534756379616068,-0.038233700694689454,-0.3165721221099172,-0.26481605203130926,-0.031805587082676064,-0.6999198179200675,-0.047774187578457895,-0.2592691238428892,-0.7421749180855987,0.658807392703433,-0.15605436363491654,-0.5581651873072522,2.066030130374978,0.6997497390083314,CONFIRMED,1
-0.046528637930499446,-0.440313286186128,0.042138820146865305,-0.35042974953706757,-0.2771845357804679,-0.03194803884991923,-0.3478872779365393,-0.04728782162765671,-0.2078511218767754,0.18537216962869946,0.21409828709343307,-0.11463077802458384,1.8470548637692534,0.14637876782619608,-0.9980704379230133,CONFIRMED,1
-0.05135741084589997,-0.40017915387029057,0.051880943885235585,-0.4049017425451484,-0.2811369545766112,-0.0322296295526092,-0.09575586416455287,-0.04636965574313057,-0.2606760840956933,0.08941902262377205,0.056450085633805165,-0.10215379440701376,-0.8754670238887277,0.6847460848969238,-1.063759909054285,CONFIRMED,1
-0.051120118390063016,0.05578305385189747,-0.1797989362678825,-0.5120840811278572,0.019083479229027773,-0.027843440254238332,-0.1314348378115321,-0.046539168206014905,0.7478586062097968,0.5103334941520535,0.36233465563010114,-0.12394692579236952,-0.6447922665159789,1.6448818142499186,0.7257367825327905,FALSE POSITIVE,2
-0.044420170610386354,0.09636353995650944,-0.22120296215595614,-0.4012702763446096,-0.26956687675401453,-0.0321600600848858,-0.7665205687277621,-0.04780702942011735,-0.28395488100572486,-2.0253883373648276,0.8141026359323215,-0.18067561130692153,-1.1165899007688516,1.7120865750263459,0.5994108765111138,CONFIRMED,1
-0.05079437276993927,0.15007859620895714,-0.2090253074829933,-0.5472088584632806,-0.26735114557797435,-0.03210705477614415,-0.6238046741398452,-0.04771866314187799,-0.2714201442080156,-2.0253883373648276,0.8141026359323215,-0.18067561130692153,-1.1165899007688516,1.7120865750263459,0.5994108765111138,CONFIRMED,1
-0.029389911354330812,-0.21470828302195513,-0.21298304525170622,-0.24950589525741493,-0.26962629300901453,-0.03216337291668215,-0.8866397800059254,-0.047841979784684914,-0.29316407538771544,-2.0253883373648276,0.8141026359323215,-0.18067561130692153,-1.1165899007688516,1.7120865750263459,0.5994108765111138,CONFIRMED,1
-0.05390275978458167,0.08260281882468942,-0.05162912083494856,-0.4541042463005326,-0.2188229193067557,-0.030828301702752043,-0.06483408700383755,-0.04620972747528305,0.12061014441421995,-0.27136481011475494,0.6164541445501002,-0.1484018136828069,-0.26737597847973193,1.733849367567452,0.9083679495241299,CONFIRMED,1
-0.026412328205189198,0.10868578045726224,0.055838681653948515,-0.34917805267645635,-0.2060793704479098,-0.0303346897650955,-0.7260843985945189,-0.047788244397845216,-0.2737224428035132,-0.33661295007810554,0.45174706839824774,-0.15305988756669972,0.47345863507206803,1.7411005770869468,0.8823809059996709,CANDIDATE,0
-0.055015654228826504,0.06619973709499512,0.0570564471212448,-0.6956971934461595,-0.27334723597838706,-0.03216337291668215,-0.3038832104385983,-0.0471728751818486,-0.27116433325296024,-1.9959627056166498,0.9011620904697308,-0.18915996016686917,-1.44426432828295,1.7604246394656684,0.628285369316068,CONFIRMED,1
-0.04889984181060252,0.1621754975666845,-0.1228684006717812,0.13629489266875394,-0.10416811473651744,-0.029102316336852327,-0.29080092010137254,-0.0471323659841597,0.6322320545248047,0.047199637941604006,0.18350983009380367,-0.12927043880253275,-0.592612511442111,1.7857458342273151,0.9365205800089607,FALSE POSITIVE,2
-0.054945182072816956,0.08214234894623755,-0.13626382081204033,-0.5599267166889971,-0.27149666720286747,-0.0320474238038098,-0.008937028290236786,-0.045872236020720276,-0.2155254505284342,-0.9008174544670786,0.658807392703433,-0.15572164407178135,0.37200907306822917,1.7827880894129724,0.7719359710207182,CONFIRMED,1
